age_group,acetaminophen,acetaminophen_intensity,ibuprofen,ibuprofen_intensity,dextromethorphan,dextromethorphan_intensity,guaifenesin,guaifenesin_intensity,phenylephrine,phenylephrine_intensity,chlorpheniramine,chlorpheniramine_intensity,n_actives,total_intensity,suitability_score,is_safe
adult,1,0.49854295244757585,1,0.5114985597863856,0,0.0,0,0.0,1,0.32795567179879337,1,0.9264164671176117,4,2.2644136511503667,0.7828539134392037,1
child,0,0.0,1,0.8977906034359084,1,0.7971643444474354,1,0.003971640681536326,0,0.0,1,0.14796034811092995,4,1.84688693667581,0.6860609388953701,1
child,1,0.2848424296127061,0,0.0,0,0.0,0,0.0,1,0.34501246135070285,1,0.32655159526502964,3,0.9564064862284386,0.9507021086938928,1
teen,0,0.0,0,0.0,1,0.07935992119194091,0,0.0,0,0.0,1,0.6621710705586622,2,0.7415309917506031,0.8606066487894974,1
adult,1,0.77529768762122,0,0.0,1,0.014906105205544029,0,0.0,1,0.6301134738849677,0,0.0,3,1.4203172667117316,0.9644465302596151,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1474514734730965,1,0.1474514734730965,0.7937819082417279,1
teen,1,0.8229645202930234,0,0.0,0,0.0,0,0.0,1,0.5917164039960734,0,0.0,2,1.4146809242890968,0.7008465802621647,1
adult,1,0.6251750083098483,1,0.824009508785591,1,0.9144407589890302,1,0.4896239452945337,1,0.832325373761251,1,0.2975935661873098,6,3.9831681613275642,0.6204130054879459,1
adult,0,0.0,1,0.8692325196789821,0,0.0,0,0.0,1,0.7231890642975373,1,0.15415205321951986,3,1.7465736371960392,1.0,1
child,0,0.0,1,0.31122302638873844,0,0.0,1,0.39185226277855456,0,0.0,1,0.18015184007282203,3,0.883227129240115,0.8304910077584222,1
adult,0,0.0,1,0.18340597441021023,1,0.9936170993766166,0,0.0,1,0.6085848630217351,0,0.0,3,1.785607936808562,0.9897799801635899,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33894440723509,1,0.33894440723509,0.8254287905271988,1
teen,0,0.0,1,0.6098664898184525,1,0.27166116492462544,1,0.3336395192778857,0,0.0,0,0.0,3,1.2151671740209635,0.9893411409978926,1
teen,1,0.3891689748572088,1,0.9818676569528323,1,0.9067863724224926,1,0.6782585051550744,0,0.0,1,0.26256943490737183,5,3.2186509442949798,0.6538491523607955,1
senior,1,0.24616183752393983,0,0.0,1,0.4832818956574332,0,0.0,0,0.0,0,0.0,2,0.729443733181373,0.8835725374297744,1
child,0,0.0,1,0.26360877453907106,1,0.7534793909427299,0,0.0,1,0.10971903797980087,1,0.43965224582144646,4,1.5664594492830481,0.7226148722220564,1
adult,1,0.6394519231267062,0,0.0,0,0.0,1,0.4687543594177218,1,0.562268312859146,0,0.0,3,1.670474595403574,0.9323952120481974,1
adult,1,0.20663102936685773,1,0.7133375991131506,0,0.0,1,0.6511616349739465,0,0.0,1,0.017188911774528637,4,1.5883191752284835,0.8210276237761064,1
senior,1,0.7944680796849007,0,0.0,0,0.0,1,0.07543631912195248,0,0.0,1,0.0052933025975567816,3,0.87519770140441,0.8187759425535814,1
adult,0,0.0,1,0.26050801168582916,0,0.0,1,0.3836609571096593,0,0.0,0,0.0,2,0.6441689687954885,0.8655580412299089,1
child,0,0.0,1,0.37313964443982695,1,0.23434521285994458,0,0.0,1,0.7805260661247526,0,0.0,3,1.3880109234245241,0.779195283086205,1
senior,0,0.0,0,0.0,0,0.0,1,0.24297920582350785,0,0.0,1,0.3978644947654113,2,0.6408437005889192,0.8542247365752774,1
child,0,0.0,1,0.8829047150405311,0,0.0,1,0.3128413277954849,0,0.0,1,0.48502965943513354,3,1.6807757022711496,0.7724956047854241,1
senior,1,0.991507899474547,1,0.18701078741599786,1,0.932716485490906,0,0.0,1,0.3709225238292665,0,0.0,4,2.4821576962107175,0.6919565993780584,1
senior,1,0.23760149893736693,0,0.0,0,0.0,1,0.864594266600837,0,0.0,0,0.0,2,1.102195765538204,0.7380258949034848,1
teen,0,0.0,1,0.7414151874523278,0,0.0,0,0.0,1,0.41244823029114785,0,0.0,2,1.1538634177434757,0.9076051543375118,1
child,0,0.0,0,0.0,1,0.9492479182046503,1,0.8688113289082994,0,0.0,0,0.0,2,1.8180592471129495,0.6603317536474457,1
adult,1,0.09401555029358444,1,0.279064119135205,0,0.0,1,0.45810140850742365,0,0.0,1,0.7570984029632573,4,1.5882794808994705,0.8473421045455343,1
adult,1,0.5237078439147541,1,0.5106954291654664,1,0.58361067513223,1,0.23271952127737028,0,0.0,0,0.0,4,1.8507334694898205,0.7511437393490012,1
child,1,0.5067445798378877,1,0.21918683787618543,0,0.0,1,0.877503831342869,0,0.0,0,0.0,3,1.6034352490569421,0.8256582142625051,1
adult,0,0.0,0,0.0,1,0.48893372549754566,1,0.9453101430782448,0,0.0,1,0.671762134357625,3,2.106006002933415,0.9914877538024791,1
adult,1,0.3307926148462901,0,0.0,1,0.11229629637345673,1,0.9753543752632876,1,0.7220808164032803,1,0.5000632447209925,5,2.6405873476073074,0.7757664961766366,1
child,1,0.9259180886717914,1,0.16660630544590305,0,0.0,0,0.0,0,0.0,1,0.8857595219440234,3,1.9782839160617178,0.7982698642780323,1
senior,1,0.2700612609590728,0,0.0,1,0.2580391576600175,1,0.8920790813898762,1,0.12025312398312693,0,0.0,4,1.5404326239920936,0.80872300876761,1
child,0,0.0,0,0.0,1,0.1136108477882235,1,0.2230305569786667,0,0.0,1,0.68401345948183,3,1.02065486424872,0.8815979172987041,1
senior,0,0.0,1,0.9930748098332314,1,0.6408598249048775,0,0.0,1,0.4924290734066846,0,0.0,3,2.1263637081447935,0.8868144372177312,1
adult,0,0.0,1,0.5303106265188254,0,0.0,0,0.0,1,0.9187712923910843,1,0.5670148985530805,3,2.0160968174629903,0.8886558258057582,1
adult,1,0.188853795722427,0,0.0,1,0.18568482289729016,1,0.23150381942075116,1,0.9823764817204823,1,0.4487134624122977,5,2.0371323821732483,0.7861471336254576,1
adult,1,0.956562124257659,1,0.2527451894163948,0,0.0,0,0.0,1,0.9677174053420204,1,0.45198460411511143,4,2.6290093231311857,0.8329353848743769,1
teen,1,0.5612914615957859,0,0.0,0,0.0,0,0.0,1,0.8478619114055749,0,0.0,2,1.4091533730013608,0.8909070697647952,1
senior,1,0.6041909122244418,1,0.3343524333706286,0,0.0,0,0.0,1,0.04108551330041421,1,0.12934847532603144,4,1.1089773342215161,0.7589090448179019,1
teen,0,0.0,0,0.0,1,0.015599012263138978,0,0.0,1,0.9713666117425639,0,0.0,2,0.9869656240057029,0.8562251340282023,1
teen,0,0.0,1,0.45492066108254636,0,0.0,0,0.0,1,0.5034451220712921,0,0.0,2,0.9583657831538385,0.7254313855967072,1
child,0,0.0,1,0.1272885577841606,1,0.6586616592386124,0,0.0,1,0.02562056090095899,0,0.0,3,0.811570777923732,0.8512689576177135,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9184886865141522,1,0.9184886865141522,0.763380151684272,1
child,1,0.7404810850764559,1,0.504988040864267,0,0.0,0,0.0,1,0.6997135852738305,0,0.0,3,1.9451827112145534,0.8151056217692414,1
child,1,0.14132867162737728,0,0.0,1,0.9058230026537046,1,0.9563526386942947,1,0.6914493186166918,1,0.2273955241262141,5,2.9223491557182824,0.5670523658116409,1
teen,0,0.0,1,0.48440820965667897,0,0.0,0,0.0,0,0.0,0,0.0,1,0.48440820965667897,0.8293339030177811,1
senior,1,0.6810162607270125,1,0.2326778874190133,1,0.25555213543155064,1,0.3598082692194834,1,0.55959822650532,1,0.9562027473487682,6,3.0448555266511477,0.4756276468507574,1
senior,1,0.3858902888524204,0,0.0,1,0.8349275875536672,0,0.0,0,0.0,1,0.7932049776146077,3,2.0140228540206953,0.842705872616654,1
senior,0,0.0,1,0.9654588546003402,1,0.8861763723791103,0,0.0,1,0.9934408566598829,0,0.0,3,2.8450760836393334,0.8715971693182932,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.672411072240348,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.22220668931217036,1,0.22220668931217036,0.7730983980926641,1
teen,0,0.0,1,0.5046863106681821,1,0.5234117763104414,0,0.0,0,0.0,1,0.488486934673799,3,1.5165850216524226,0.9249433842650304,1
teen,1,0.4720773885291256,0,0.0,1,0.7272516342485105,1,0.9452617269286843,0,0.0,0,0.0,3,2.14459074970632,0.8245998062556508,1
adult,0,0.0,0,0.0,1,0.7120119736693505,0,0.0,1,0.6922695962869985,1,0.037878279099139656,3,1.4421598490554886,0.8651472303512859,1
senior,0,0.0,1,0.3779402570438172,0,0.0,0,0.0,1,0.8976572356042846,1,0.1034506644571116,3,1.3790481571052133,0.8066531575505065,1
teen,1,0.5858440515186982,0,0.0,1,0.01621166386580264,1,0.16579553960835047,1,0.4854130847218594,1,0.197142497035809,5,1.4504068367505196,0.705972168203695,1
adult,1,0.1495845033910128,1,0.43558432409158376,1,0.6662403124922786,0,0.0,1,0.1738407496655625,0,0.0,4,1.4252498896404375,0.9511684031773784,1
senior,0,0.0,1,0.6763540693306035,0,0.0,1,0.017400540138232667,1,0.6112299919821016,0,0.0,3,1.3049846014509376,0.9129109820307648,1
child,1,0.9916090172225513,1,0.849259664519091,1,0.4875580682442161,0,0.0,1,0.7082434922935424,1,0.08733585650309228,5,3.124006098782493,0.6136587393167737,1
adult,0,0.0,1,0.8635457434552358,0,0.0,0,0.0,0,0.0,1,0.8863843599915363,2,1.749930103446772,0.7616831700202217,1
teen,0,0.0,0,0.0,1,0.5647891019045109,0,0.0,1,0.8671345187013635,1,0.2485035725488668,3,1.6804271931547414,0.8961589191278457,1
child,1,0.2932701216186546,1,0.8035612228537623,1,0.35175686283761365,1,0.8164065161794912,1,0.13658847375601801,0,0.0,5,2.40158319724554,0.6309536235707246,1
child,0,0.0,0,0.0,1,0.7943092246534229,0,0.0,0,0.0,1,0.8419807560178254,2,1.6362899806712483,0.707271702413781,1
child,1,0.22824629898988757,0,0.0,0,0.0,1,0.9084265423798765,0,0.0,0,0.0,2,1.136672841369764,0.6313699446921898,1
adult,0,0.0,1,0.03321666457132677,1,0.583564777090389,0,0.0,1,0.2982292762598744,1,0.5299887187662612,4,1.4449994366878514,0.887983091948729,1
teen,0,0.0,0,0.0,1,0.515850310455579,0,0.0,1,0.7508864364185941,1,0.4209733941411007,3,1.6877101410152737,0.9164472470906773,1
child,1,0.8779308902296497,1,0.3458045804036909,0,0.0,1,0.9507014202643868,1,0.3773106917883404,1,0.5674472139290784,5,3.119194796615146,0.5092337624229166,1
senior,0,0.0,1,0.8737241993304812,1,0.6117924462796773,1,0.32328720290707413,1,0.4617442674295078,1,0.052382877054357846,5,2.322930993001098,0.6272197621322805,1
child,1,0.12546520137241768,1,0.47360638166243607,0,0.0,0,0.0,0,0.0,1,0.17588370384003427,3,0.774955286874888,0.8107762467523352,1
child,1,0.7734598850130467,1,0.740641963941326,0,0.0,0,0.0,1,0.30317154616100406,0,0.0,3,1.8172733951153768,0.9049178961569024,1
adult,1,0.5816045461458056,0,0.0,0,0.0,0,0.0,1,0.545230205237964,0,0.0,2,1.1268347513837695,0.8914233708663979,1
adult,1,0.4691075575048237,0,0.0,1,0.3600792114006921,1,0.960382262753768,0,0.0,0,0.0,3,1.7895690316592838,0.8198216683679075,1
teen,0,0.0,0,0.0,1,0.8590946342980308,0,0.0,1,0.3348741285868002,1,0.5305840072428119,3,1.7245527701276429,0.8601886711240577,1
senior,1,0.008075328772487511,1,0.6246190740704285,1,0.11057975896114702,0,0.0,1,0.8650297871844194,1,0.07351534981972663,5,1.6818192988082088,0.7594171411655009,1
adult,1,0.06773024297102681,0,0.0,0,0.0,1,0.965247780084165,1,0.24244776911531318,0,0.0,3,1.275425792170505,0.9498130381056711,1
child,1,0.5258492790729812,1,0.49118927072612595,1,0.11422012597197484,0,0.0,0,0.0,0,0.0,3,1.1312586757710819,0.9006223497424907,1
teen,1,0.1736192494815576,0,0.0,0,0.0,0,0.0,1,0.26961771064862705,1,0.9114118774885642,3,1.3546488376187489,0.9081585573493482,1
child,1,0.5455409521334332,0,0.0,0,0.0,0,0.0,1,0.6241356076935786,1,0.23155855561162386,3,1.4012351154386358,0.753528670355508,1
child,0,0.0,1,0.7384564283576964,0,0.0,1,0.11843491420846064,1,0.576816449299491,1,0.7082947565015754,4,2.1420025483672234,0.6155041309229784,1
adult,1,0.9074120206747527,1,0.3817400505417814,0,0.0,1,0.31512154805413517,1,0.8996908765687809,1,0.4234331183250769,5,2.9273976141645273,0.7680989336855905,1
teen,0,0.0,0,0.0,1,0.6392001903720711,0,0.0,1,0.09971381831236836,1,0.6851208403421682,3,1.4240348490266077,0.986145877301761,1
senior,0,0.0,0,0.0,1,0.903989979748256,1,0.6296488496895654,0,0.0,1,0.8693943513581072,3,2.4030331807959286,0.8316036542673112,1
senior,1,0.8989379958828186,1,0.038964833956140255,0,0.0,1,0.6815403703519688,0,0.0,0,0.0,3,1.6194432001909278,0.892242646390396,1
adult,0,0.0,0,0.0,0,0.0,1,0.5650841950730552,0,0.0,1,0.2624378690375109,2,0.8275220641105661,0.8500501721545419,1
adult,0,0.0,0,0.0,0,0.0,1,0.6923789398870153,0,0.0,0,0.0,1,0.6923789398870153,0.8350406169581618,1
teen,0,0.0,1,0.8201878774244039,1,0.762112527535568,1,0.26653656201187526,1,0.5584254818906743,0,0.0,4,2.407262448862521,0.7174892854678478,1
senior,1,0.6417924654568271,1,0.7876302363665987,0,0.0,0,0.0,1,0.5305312793822825,1,0.6012188874691333,4,2.5611728686748414,0.7289420883081806,1
senior,0,0.0,0,0.0,1,0.3505600301515994,1,0.6670382910748631,1,0.51052832875485,1,0.4726821812100823,4,2.000808831191395,0.9438704023312766,1
senior,1,0.1319099927237103,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5888892315151569,2,0.7207992242388672,0.7831824643662987,1
child,0,0.0,0,0.0,1,0.977802212564902,1,0.1711003239001373,0,0.0,1,0.13801004980051335,3,1.2869125862655526,0.8911254960774903,1
senior,0,0.0,1,0.8906264636057278,1,0.6515378469720067,0,0.0,1,0.45957654008827387,1,0.014015061703405052,4,2.0157559123694138,0.6256426708272598,1
child,0,0.0,1,0.06137369964022821,1,0.6895233087565232,1,0.439888204475563,0,0.0,1,0.8471361879507198,4,2.037921400823034,0.6365618229399376,1
teen,1,0.18681971353030924,1,0.3987611378021094,0,0.0,1,0.8944193728203101,0,0.0,0,0.0,3,1.4800002241527288,0.9339818892316347,1
child,0,0.0,1,0.8093220265074401,1,0.5572517225713272,1,0.5904178898004495,0,0.0,0,0.0,3,1.9569916388792168,0.7690849372675029,1
teen,1,0.7069409940594883,1,0.5107486031203815,0,0.0,1,0.20465560703868968,1,0.976817267913566,1,0.6054204387863071,5,3.0045829109184323,0.5915283612889425,1
senior,1,0.7697884990973979,0,0.0,1,0.7541889761673269,1,0.2868936041595471,0,0.0,0,0.0,3,1.810871079424272,0.8866490261003048,1
senior,1,0.5237020099319839,1,0.16617580097722562,0,0.0,1,0.9692435248105046,1,0.2898115811427341,1,0.2853680051436521,5,2.2343009220061005,0.6297366321665442,1
teen,1,0.2173680242186501,1,0.25191163142044704,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4692796556390971,0.7873231862805393,1
adult,0,0.0,1,0.39893437562204626,0,0.0,1,0.37744053888483053,1,0.9292608877944526,1,0.6862236974172822,4,2.3918594997186116,0.808471548149592,1
teen,1,0.7736174164533571,1,0.85914603197818,0,0.0,1,0.9862516163644864,1,0.48460368342285387,0,0.0,4,3.103618748218877,0.7260949303177554,1
adult,1,0.270688400617604,0,0.0,0,0.0,1,0.9179172725386779,1,0.6368879012937139,0,0.0,3,1.8254935744499958,0.9685910360339015,1
child,1,0.8118129173963744,0,0.0,0,0.0,1,0.2475396099250451,0,0.0,0,0.0,2,1.0593525273214195,0.7639782450075905,1
child,1,0.3478626495180591,1,0.9403868375086397,1,0.8127909444746962,0,0.0,1,0.22980273674596008,1,0.6062249936616498,5,2.9370681619090053,0.580081996114349,1
child,1,0.31243134466838074,0,0.0,0,0.0,1,0.4290196753677197,0,0.0,1,0.5477521732556346,3,1.2892031932917352,0.7973177467097778,1
senior,1,0.8630766273471442,0,0.0,1,0.8559369242575174,0,0.0,0,0.0,0,0.0,2,1.7190135516046616,0.7377228292775125,1
child,0,0.0,0,0.0,1,0.003928473585807835,1,0.723643718228778,0,0.0,1,0.9219991182056744,3,1.6495713100202603,0.8096737653765911,1
adult,1,0.39848140281897915,1,0.28381374908910995,0,0.0,0,0.0,1,0.4968001915108998,0,0.0,3,1.179095343418989,0.8768287851805034,1
child,1,0.008922805081564511,0,0.0,1,0.7461299420891299,1,0.5323740928507859,1,0.9325194888133166,1,0.6170964249761175,5,2.8370427538109144,0.5626232857047812,1
teen,1,0.1865656213999919,1,0.4204386482014235,1,0.8865014293700647,1,0.8363041498462405,0,0.0,0,0.0,4,2.3298098488177206,0.849243000035471,1
teen,0,0.0,1,0.03133952366288484,0,0.0,0,0.0,1,0.01448105158108437,0,0.0,2,0.04582057524396921,0.8545026066646569,1
senior,1,0.8987493370550578,1,0.9660888767754983,0,0.0,1,0.005067824640468288,0,0.0,1,0.8001229393372169,4,2.6700289778082413,0.66033153337312,1
teen,1,0.4533447480934476,1,0.6657240972897333,0,0.0,0,0.0,1,0.8867521544881894,1,0.2724393351126364,4,2.2782603349840063,0.7332359182431888,1
adult,0,0.0,1,0.7890677239891094,1,0.4186923310696402,1,0.7487032621099852,0,0.0,0,0.0,3,1.9564633171687347,1.0,1
child,1,0.3027482921051716,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3027482921051716,0.6607914619910725,1
senior,0,0.0,1,0.7138833988523555,0,0.0,0,0.0,1,0.06821285640298658,0,0.0,2,0.7820962552553421,0.799372655710673,1
child,1,0.3247333109755165,0,0.0,0,0.0,1,0.23291400653067107,1,0.516757826724634,0,0.0,3,1.0744051442308216,0.7570804135014253,1
child,0,0.0,0,0.0,1,0.6011040103070573,0,0.0,0,0.0,1,0.6758190318964985,2,1.2769230422035558,0.73280711654666,1
adult,0,0.0,0,0.0,1,0.16354096940969232,0,0.0,0,0.0,1,0.04742344279394717,2,0.21096441220363948,0.9593343979123788,1
teen,0,0.0,0,0.0,1,0.09667458592288358,1,0.43572169123299564,0,0.0,0,0.0,2,0.5323962771558792,0.9146853881228572,1
teen,1,0.25383908158589363,1,0.9195365599965364,0,0.0,1,0.26140309757326274,0,0.0,0,0.0,3,1.4347787391556928,0.9486859360815175,1
child,0,0.0,0,0.0,1,0.3464139795197969,0,0.0,0,0.0,1,0.19836841272464156,2,0.5447823922444385,0.7675671746113988,1
senior,1,0.65422338934739,0,0.0,1,0.4601050948223948,1,0.41258810941654356,0,0.0,0,0.0,3,1.5269165935863283,0.8375511942879267,1
teen,1,0.8174906511463279,0,0.0,1,0.31045618185372037,1,0.46051992254603813,1,0.5235688081219186,1,0.49828309843951846,5,2.6103186621075234,0.7050848595588236,1
senior,1,0.5467057633309995,1,0.9327762286738148,0,0.0,0,0.0,1,0.5636566004739989,1,0.2554651671516426,4,2.2986037596304563,0.6818844451574134,1
teen,0,0.0,1,0.03041106046921893,1,0.9954337753842766,0,0.0,1,0.21546436884240217,0,0.0,3,1.2413092046958978,0.9842079422832918,1
senior,1,0.4462455230697211,0,0.0,1,0.39500718714197103,1,0.08245106706003302,1,0.9768203685877496,0,0.0,4,1.9005241458594746,0.7840329345935211,1
adult,1,0.127690722123194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.127690722123194,0.8508562789411017,1
senior,0,0.0,0,0.0,1,0.46907052346113665,0,0.0,0,0.0,1,0.5491303271048105,2,1.0182008505659472,0.837256479970153,1
adult,0,0.0,0,0.0,1,0.7139485997871837,1,0.7501408440876645,0,0.0,1,0.30065657723237504,3,1.7647460211072232,0.8888219054227048,1
adult,0,0.0,1,0.6877832828912352,1,0.8690401657051678,1,0.4477918377629063,1,0.2484884943133715,1,0.7463842928857127,5,2.9994880735583935,0.7142676700045903,1
senior,1,0.8376118333340594,0,0.0,0,0.0,1,0.3174287463852631,1,0.7410850255842619,0,0.0,3,1.8961256053035842,0.9258066562399677,1
adult,0,0.0,1,0.8441050339654816,0,0.0,0,0.0,1,0.6905474364425016,0,0.0,2,1.5346524704079831,0.9701035361929311,1
child,0,0.0,0,0.0,0,0.0,1,0.28958958322005923,0,0.0,0,0.0,1,0.28958958322005923,0.6947698126601214,1
adult,1,0.8971278571356976,0,0.0,1,0.5916560416108879,0,0.0,0,0.0,1,0.3357954548035472,3,1.8245793535501327,0.8489636003932728,1
teen,1,0.7528350841427777,1,0.9771509008924355,0,0.0,1,0.7571169361814412,0,0.0,0,0.0,3,2.487102921216654,0.8291821924322682,1
senior,1,0.6268773453007714,0,0.0,1,0.18082442738460525,1,0.5816168433041057,1,0.09144186617616712,1,0.2578306508091477,5,1.7385911329747972,0.6652343348840603,1
child,1,0.36468008027372034,1,0.18525206693281082,0,0.0,1,0.48235599944631935,1,0.2455413357318157,0,0.0,4,1.2778294823846663,0.8500815981410712,1
senior,0,0.0,0,0.0,1,0.961024264027554,1,0.9177629441341868,0,0.0,1,0.3472716239551559,3,2.2260588321168964,0.8904517140893615,1
teen,1,0.4610333638440104,1,0.8247393873221529,0,0.0,1,0.3142542720718807,1,0.10902304708649868,0,0.0,4,1.7090500703245426,0.8358304881951285,1
teen,0,0.0,1,0.10306792406746013,0,0.0,1,0.4992763733278248,1,0.10501833908107294,1,0.04250406835323772,4,0.7498667048295956,0.9068605194967548,1
teen,1,0.5831002653751526,1,0.12671155657977629,1,0.7331438961017899,0,0.0,0,0.0,0,0.0,3,1.4429557180567187,1.0,1
adult,1,0.18450417989513357,0,0.0,0,0.0,1,0.07122310732212078,1,0.913242450166886,0,0.0,3,1.1689697373841403,0.9878956494955543,1
adult,0,0.0,1,0.8997493053528122,1,0.8184251109414139,0,0.0,1,0.9094476989706476,1,0.09364107220676388,4,2.7212631874716378,0.7562531318258295,1
senior,1,0.46546223408050447,1,0.7252251048241236,1,0.7062239456544182,1,0.5342041555834023,1,0.4606323890263003,0,0.0,5,2.891747829168749,0.6308898674021508,1
senior,0,0.0,1,0.9015020659770472,1,0.7223602996833427,1,0.972096582783359,0,0.0,1,0.5920207046468502,4,3.187979653090599,0.7259670896796975,1
child,0,0.0,0,0.0,1,0.8542964612176818,1,0.08325913389911832,0,0.0,0,0.0,2,0.9375555951168001,0.7181688091628178,1
child,1,0.7120117485067625,0,0.0,1,0.3193665240780714,1,0.925714378823226,1,0.5609831681584331,0,0.0,4,2.518075819566493,0.6417718184573419,1
senior,1,0.6816024648068016,1,0.05094075832877154,1,0.9081967586883929,0,0.0,0,0.0,1,0.30960991917565284,4,1.950349900999619,0.7202327623476847,1
adult,1,0.9835415785215047,1,0.7208811854719798,0,0.0,0,0.0,1,0.7042409900812827,0,0.0,3,2.4086637540747673,1.0,1
teen,1,0.5649121266184387,1,0.6169687194461442,0,0.0,1,0.5367671934478232,1,0.6886165031048738,0,0.0,4,2.40726454261728,0.8405170674717464,1
senior,1,0.87157403593364,0,0.0,0,0.0,0,0.0,1,0.34523747205952526,1,0.654004278333697,3,1.8708157863268622,0.7382317840844006,1
child,0,0.0,0,0.0,1,0.6952266653145006,1,0.8529239516550012,0,0.0,0,0.0,2,1.5481506169695018,0.6830498798208658,1
adult,0,0.0,0,0.0,1,0.07472848067311888,1,0.10857646900544715,0,0.0,0,0.0,2,0.18330494967856603,0.964177150961362,1
senior,0,0.0,0,0.0,1,0.25182774561896637,1,0.9738378984913111,1,0.09470424662286703,0,0.0,3,1.3203698907331445,0.9209053031109443,1
senior,0,0.0,0,0.0,1,0.4264812786077611,0,0.0,0,0.0,0,0.0,1,0.4264812786077611,0.6357605378553574,1
adult,1,0.44907934496740864,1,0.12697484984323515,1,0.3534399160067351,1,0.4520926458180001,0,0.0,1,0.957561738571371,5,2.33914849520675,0.7274898582939626,1
senior,0,0.0,0,0.0,0,0.0,1,0.9172370364555886,0,0.0,1,0.980385564124842,2,1.8976226005804306,0.7831376421380771,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5982117851252963,1,0.5982117851252963,0.8060696987643867,1
teen,0,0.0,1,0.5835715751611567,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5835715751611567,0.7564678077064746,1
adult,1,0.5244474785208486,1,0.12491820643595697,1,0.43276156989525427,1,0.1057297688554617,0,0.0,0,0.0,4,1.1878570237075214,0.8852105009788027,1
adult,1,0.09055611211069814,1,0.4233822834290468,1,0.13462992834515608,0,0.0,0,0.0,0,0.0,3,0.648568323884901,1.0,1
adult,0,0.0,1,0.2391700922860196,1,0.510920179674447,0,0.0,0,0.0,1,0.08682622274673657,3,0.8369164947072032,1.0,1
